2017-06-12 21:22:19.244713 UTC - MainThread - INFO - Logger Initialized
2017-06-12 21:22:34.606777 UTC - data_reporter - INFO - Sending 1d04100281a02030394ffb25000a99a953cc145da6a3c236bd069ee4433f5979a45da828d510bcd09080c917245ed702e1983942d504ec0c401c57cfe58da6a3c2994521a240043f6f063b59a1b57385432c8daa7a3c9944eca7200844db8be01d8df6a0be1adbfba43ceee6d9526674c9f22fa3c2d56e0f6a1abc9002e19718ea75e3964e61cf57de1c00e612bba560bb00e612bba560bb67101b9fd2ca314782401a9f07ad8da6a3c258b980aac905d104156920001718ecada95505c5a085a47b59a9653d8d7633c854f4056cad749dadb2592321df8124c6c51e1690f1be331cf12c7c9c682f7b35aefa28021db6f805140000
2017-06-12 21:22:35.312469 UTC - data_reporter - INFO - Sending 190085a64202e19570aaaa8e8da6a3c2994521a240043f6f063b18399ae0c7b73402e1983942d524200012bad38bbdb802450bf406dfa11f93c00f8da149327981a878826d7cf10a8f00a5f41f1a3ed704358da6a3c258b980aab305c69cef748060e018c3f06af24401a6704ab920001718ecada959a9653d8d76338daa7a3c9944eca7200844db8be000e612ba5a94b281efc70c1d4849a3fb7093dfa1198da6a3c2994521a240043f6f063b02e6171832480082c19110b5b373b3ec878042413e5da6a3c236bd0602e1af1d84e06020001718ecada902e19537fefdde8588a3ce990cfca9b0043b4e8a30676f98c41c54e50000
2017-06-12 21:22:35.919965 UTC - data_reporter - INFO - Sending 1a0050d0b002e617183248007da40ffd175f40de13d5069957b702e19718ea75e38da6a3c258b984418978123f2ac182088430df982443d6536641ebed00e192ba82a951ac3859f19aa43911608234368be102e19718ea75e3748828e33c1bbd447fa84500b98259a9653d8d7633ab63cbe46108841c4e57c87bf7203ae1d3813150e2ae9263253953214be8f64573966f8da6a3c2994521a240044092047bb5b346b1d3239f00e11530aeae8e98259fe7b50841d3f90f92e49280acd42daa692afd112508c2efa2f1345bd26495fe9d8da6a3c258b984413b77ea0926f300e612b9a57ca000e19718ba99f4382b9ed4e341b00000
2017-06-12 21:22:36.528404 UTC - data_reporter - INFO - Sending 1b0502604000e192b97d414300e612b9a57ca0200012b92c63af20001718ebbb1802e19718ea75e302e1983942d5648da6a3c2994521a240043f6f063b00e19530aeae8e02e19718ea75e300e192b97d414329c2e8f22db696643d6d8630c0b54ce604ac563069816aa794b5880e4ee11fbea37b95a717688a38b9980db1ecf7bef629b70118e901909ded2d1ed6dc653d8da6a3c258b980aa550595691d8e02e1961cf2fdc45da6a3c236bd0600e192b97d414302e19718ea75e35da75e7e20550a30001530ff8c628da6a3c220282571c39de0ed427f4e6c2839717ea0ae1fcbf7f5d6181d499254d551cf000000000000000000
2017-06-12 21:22:37.437187 UTC - data_reporter - INFO - Sending 1c082094018da6a3c2994520a260043f2970dc0e04e9771e738000e192b97d414306e195b6fefdde59a9653d8d763300e195708eae8e23d44bab7c1edc00e19718bad9f43ff0a5907332f86690a9333ffdaf8da6a3c258b980aa3d058837677655a54e7f38551c8da6a3c2994520a260043f2970dc05610f53044b2200e612b9a57ca0a0c5bcf080a7b6ee1a91b9bb88782285a0877c003a02e18b1b84d46d1da2cb61e4fffd21fa45b9fa3e7000e192b97d41438da6a3c258b980aa27057d65411bbb21cf3bc2b8bf785b1767c24b86200012b92c63af42fb9ba8b3266c02e19718ea75e3ae5cc07757639e5677f88258e46f0000
2017-06-12 21:22:38.046415 UTC - data_reporter - INFO - Sending 1b00404a865da6a3c236bd068da6a3c2994520a260083f612adcada8a38ee1193c024000015363f347916d37d065ee20001718ecada951ab934ae1690d59a9653d8d7633a6308b94666442725aa6711fde9642e99a39406524ae2b18849fad9ce81783b0c1b0c630cc60f68e116c8da6a3c258b980aa19057640bad2cfd51f51745ac10c9c231965d8348da6a3c2994520a260083f612adc20001718ebbb189eb4a9b862014800e19718ba99f422bb7c0b78090e59a1b57385432c02e61718324800c485b8e6b932efa9bd3afe77ecbc96e810597cf1ed28001b17fb497020001718ecada995dec6ad8152105054e4110d736e0000
2017-06-12 21:22:38.962503 UTC - data_reporter - INFO - Sending 1c00448a0000e61ab85a88a900e6152076936102e50f1aab1da75663b0ed6c759ee60c7460ca0c8b10e195120eae8e2000161b9bf78a02e19718ea75e3e6ba05d59410ba8da6a3c258b98440b977a92f1cfd02e19f18612a44ad6f5ca7a4023922c43b155043d4e0fbf71364f03c02e19718ea75e39f871058e991088da6a3c2994520a26008409c289c5da6a3c236bd06200012b8d397a6a520bb6856ea8571d821fa06be39b0040ac5df4481fbf7430a05210300e192b882b54a8da6a3c258b98440a3779e79a32bb1a70b4fcb1fef59a9653d8d7633688addca38cbac9509a479de078320001718ecada9000000000000000000
2017-06-12 21:22:39.768606 UTC - data_reporter - INFO - Sending 1b00209015817ac53eddcb6cd34f7b99a276aa00e19718ba99f48015a1b543fb74c5783cfbbf2677987a0841405c258da6a3c2994520a260083f612adc167df5cdc78e0ae7390719d52ad32cd051725261b920001718ebbb1802e18f9984c84720001718ecada913a7ccfe3364d68da6a3c258b990a9bb05474614a0c5576adbccc85202e19718ea75e38da6a3c299451fa280083f043d3032718ac730653c5da6a3c236bd062000161ae403a300e612b7a528e105779a4f26805ca28b84dcdd205df5f32eb8620e0059a9653d8d76339214e0cf052254200017191359a0557274351d4ac120001618e403b3000000000000000000
2017-06-12 21:22:40.579209 UTC - data_reporter - INFO - Sending 1c0a0020838da6a3c258b984405d777ac640458da6a3c299451fa280083f043d303197ea573685b492ce6e4487b8f8799ae421bd1f1c912936ec6a560e59a1b57385432c8da6a3c258b9844045776e757eb302e1cf187b3c5f62618f187b2c5e725a4c870dd5993a99ecce57a67947fbcf18557db780e15530be2d8eda41e82d1224330092ee5fe336e002e19718ea75e302e19718ea75e31a1da7c22ca3cd5da75e7e20550a00e192b682e10bdef651fc2805f4512158e84bc1ca194b81391885ee01c813c1aa1529715c71a2f8aa70aecfc7fff7dcec9e0822cbd211f75da6a3c236bd06820cf8a99fcc79a0297cbfb494900000
2017-06-12 21:22:41.283756 UTC - data_reporter - INFO - Sending 1a03a10012b0357442e92137a97244f185cf9217a8b550bd6bd320001718ebbb18f5e8d0fcf6211a8da6a3c258b980a967051c6e086559a9653d8d763300d7284ea391ccc660dafd9756e0768efd9a6ed0290fc129bacc0eae52b92e2df34ccb26e610109e15199bbff8dd58668dd87c6ee728a1af00e192b682e10b02e19718ea75e38da6a3c299451fa2800440b1657000e192b682e10b200012b6d3c3e7e67e9737421c413c118fa1f763e78da6a3c258b990a951051115d96902e18f178c9c17807608a9eff7338a4f46c3a9b82d84a883ee7c2f40481e4537a81f48aad314fc22fcd4967c011754ccb2000000000000000000
2017-06-12 21:22:41.993775 UTC - data_reporter - INFO - Sending 1b0306280182e10518619f30cf3424317d83e6533238a7699b9c20001718ecada94fbc2f810316079023d2532df40204e612b65adce800e612b65adce8e62605329fb018396621fa0e1c8d983ed1bce5c1d902e19718ea75e3a7568bdc711fa7bd6be857bbbd0b1dcea6d8f9576a8da6a3c220282571c39de0ed427f625bddd6b9e229200017191359a002e196191d33fb8da6a3c299451fa2a0083f4141198da6a3c258b980a93905047b7f1d0f1f21d04e5a225da6a3c236bd06e945bb0256709400e192b682e10b72aab88a60ecc48187f21f7f3e896e91f09ea3b3d6a0b1a2cd3361c4b9aa74c5cf7d7029a60af7056e7c0000
2017-06-12 21:22:42.901946 UTC - data_reporter - INFO - Sending 1b00188122b4163b882572918da6a3c299451fa2a00440f4195902e6171832480002e61718324800f8314012b7a8688da6a3c258b9943fdd773953f891eb8eac642baca9200017191359a0acfb1d793865a2d2acca1e543bdc59a1b57385432c02e19718ea75e35da01c539f963c00e192b57d091902e19718ea75e302e18b267b681e8da6a3c299451fa2a00440f41959dc00cc21f1a84f5da6a3c236bd0639123e46a7e3d88da6a3c258b9843fc5772dd06a878351f80ab9451c5ec49185f8648620001718ebbb18c437b5c47e50d1d021f77ae57c79147aa0e9e3995259a9653d8d7633fd5c60c36e0ace000000000000000000
2017-06-12 21:22:43.608080 UTC - data_reporter - INFO - Sending 1c0001012b8da6a3c299451fa2a0043f091b19a9f6ad5c7152e2376f758a4c1fcac7ee61bca442db8da6a3c258b9943faf7722a5e8de200017191359a087ca5b107b0940fb6a879841d9f728001b17fb4970b0ef853a48a38687bf444699aaa8fe09827182a30f02e61718324800dee68d93cec88f02e61719cdbc0902e197191581eac9f7a6bbb73d1112baeb3a456019c40d5171673a2ca73abac38211d8017a7b803407a808ab0386a74ff4bc47673fd7b14c5da6a3c236bd0602e19718ea75e302e18f1586804c2080171067477a02e19718ea75e3f0dcb1d79bd8b1243cd1d138da37d8621bef6b71bb3727b7044892200000
2017-06-12 21:22:44.618994 UTC - data_reporter - INFO - Sending 19007219418da6a3c258b980a8c104c8cc24fadda7de38b0540a1902c323b991043f3053a0d1fef820001718ecada9f61dfe1cf7f1b58da6a3c299451ea2a0043f0a11d75da6a3c236bd06864ba39775445542d53cb133d3c2dc44dd614445f19b88e1a01ae5ce8da6a3c258b990a8b504c2d97502a7289731b6756ada7bf976e0c961461370874346a7c3581e86ac593f5da6a3c236bd06e4fc1d5708fe978da6a3c299451ea2a00440f7139702e19718ea75e32fec193ee1e3178da6a3c258b990a89f04b6eb999f814b965cc40865a7e2a1cff0e21a84d489a37cf88c2fb119771b5e93b941a519f29e96200017191359a00000
2017-06-12 21:22:45.630695 UTC - data_reporter - INFO - Sending 1b062081229f52c98030596ea4889f4276700ad05c091d53d615cff14d566838dae6baca8240c6b0c0f76ffd3213f58da6a3c299451ea2a00440f71397793460c041b2aed3862f0d16919b8da6a3c258b9943f4576ed004aea02057512cd2c21915ea1c5bb3cf8e324b75560e8145da6a3c236bd06bb8d13c1958d890d998c387e2069a9166e0c9ada63e7b010f4591500b451d91f1082fa46b3d3c999957120001718ecada920001718ecada9e5c5f4403ad654a1c30b2e085e96ac9db903b455d720011718ebbb1802e19718ea75e302e19718ea75e38da6a3c299451ea2c004403897ec8da6a3c258b9943f2d76e1a124c30000
2017-06-12 21:22:46.438838 UTC - data_reporter - INFO - Sending 1a00cc027002e195b6fef9de02e195b6fafe9eb3e1534e769d0be3347931d2a301a9c8dad3731fc4c5ca5ae7c40412ad6d1bf9b5dd783acf027150866b85a8b38e582f67e0d3360091d081ca20581471b90aba7553d86c02018da6a3c299451ea2c0043fc595ac10a7fd4692c11e775009c7057385b56d3750b47ff4c16cf6258f34a402e19718ea75e302e61719cdbc0902e61719cdbc095da6a3c236bd068da6a3c258b990a83d04865e68f1acb24340ba010b78c7030c772d06200017191359a0366f6f7b3344408467a1f137a664ea95d10a073bdc8da6a3c220282571c39de0ed427f5dad491162459802e11718ea75e30000
2017-06-12 21:22:47.349024 UTC - data_reporter - INFO - Sending 1b01001e42017384cae0758b80e195b258af604942c6b3e7678202e1d5b2fefdda02c195b6fefdde0251af1195b5b744f7197f926f8daa62d21c4f7844797d4180151b332705ca222f7ffebd709df9f267c08da6a3c299451ea2c004403897ecae590ecb91433b7fcab8fafbd1328da6a3c258b9943ed176b32891f9ae7f4744fcbf692398e372ab8740fd4be37fed081a200017191359a0533efa663f4d2702e61719cdbc0902e65719cdbc0920081f1861412a5da6a3c236bd0620001718ebbb1833f41c8161d732200017191359a0bd85d9f60dc2dd85a6a3c299451ea24004503897ec4b5d0c0cfa4a31e05ae65092bfc60000
2017-06-12 21:22:48.256800 UTC - data_reporter - INFO - Sending 1d041640005da8a3ce74aed2fcc3e3208df1e400e395b6fefdde1f013f8daf5202f7ff8e6d5f7a2a02e615b626c03d02e615b626c03cb97c04a93786f802e195b6fefdde02061399a8bd2e02e195b70109d702e195b70509d772c7a3e9b5ac852da8a3ca48af70aa1b2ccf4a818fe971a0440960b926f9dfb0e9a50c029fc9bea650a48da8a3ceea428860013c0887a39d8da6a3c299451ea2c004403897ec4aea3d0f0322438da6a3c258b9843eab76a080ff3248f9456e6b474e20001718ebbb18200435b6f82594e8b09e10a97cee02a19910a5916b84669c3037e528a68b24c3a8950859a1b57385432c48a9653d8d77330000
2017-06-12 21:22:49.167563 UTC - data_reporter - INFO - Sending 1e050800018da8a3ce58af6048cac48597438031648d6b7636d7e339480ca015c1200055b6f837947831bb0720b7b63d65dbb649ecbd02e195b6fefddee8d524023a71794694354f4c765920001718ecada91bd53a2a185b4147073fb75f209a02e195b6fefdde02e195b6fefdde02e58ebf8c678b02e195b6fefdde02e195b6feffde02e191b6f6fdde0c351666d3f50daaabe9f1fef2a9f22dfd4c5e703d3b37bb3582af7394f1b07ca97396290295b07f88625da6a3c236bd068da6a3c299451da2c0043fc08afee09278e19d82d18da6a3c258b9843e65767d598168cf100ae29702586881445e454dc40ecdecca765b060000
2017-06-12 21:23:25.446966 UTC - data_reporter - INFO - Sending 1b01100998c479ff37900581c960b16c095e0201df244e9f07228da6a3c299451ca30004407583dc8da6a3c258b9809fb3004816211e5da6a3c236bd0620001332d56f0da4b88da35086ba0a19d9342464738daa7a3c58c3903b26bf4d6ab4a7fd097f1e5e4d615daa7a3c719f3585aa7a3c9944eda74104445f5f555da6faa129265661d07b9b627e2102e1983942d5243d85e536791a10c0dc7b633d16d3ebaba0402e6103fc951d6eb841a599663684fd5ecf8da6a3c299451ca30004407583dc5daa7a3c719f35ed1821c4ababec02e19718ea75e38da6a3c258b9843681729829f00402e19718ea75e39fd34d1ca8edfc0000
2017-06-12 21:23:26.356497 UTC - data_reporter - INFO - Sending 1c02008b018daa7a3c9944eda74004445f5f550dd6491e19472e02e1983942d52402001331fd1be698cdfd32ddab5541b21df3856a820ebd49cdd28a4bfbbe833328ff8a8da6a3c220282571c39de0ed427f8da6a3c299451ca30004407583dc44c034bde2278b8da6a3c258b9809f77002bbc26275da6a3c236bd06b81dc600abd05b08e0923805b38a8daa7a3c58c397d385308fa3848b4d58f6493107fb02e19718ea75e302e1983942d524902bb6fb6e313220001718ecada93815cb533b99f759a1b57385432c5da6faa1292656dc636e77b0292a8da6a3c299451ca30804401b21d43eb231a6066dc1b0026d94e28b790000
2017-06-12 21:23:27.067520 UTC - data_reporter - INFO - Sending 1a025a008c02e19718ea75e37b8659b3b0d4bc8da6a3c258b9809f5f001e691551ac5c1e62c71562c98a935f61e79902001331fd1be602001331fd1be6c00e361c2630628da6a3c299451ca30804401b21d4ed9d5f55518a105da6a3c236bd0620001330d573165771db3ac1e056724ff6132b26220fa5e90f5c6b122cf5025cd2dd627659ecca733ae7785fe4a5d556178da6a3c258b984362d726edafb695643faef734af88166865bcf856fa5fce9ba42cc098daa7a3c58c3903aa8bf1e159d7ddfa6e1db14c7ccac5eb064d7f207c00e2a8d44dacbcb967be215f24b5daa7a3c719f358da6a3c299451ca30804401b21d40000
2017-06-12 21:23:27.577552 UTC - data_reporter - INFO - Sending 1b0286082428001b17fb497020001718ecada986b695c765e4dd9f1f13b9f74107f9601dbd02470a784d4ba1e451e2a066431b106580d62e8611034df79d5601a2c4b5c402e19718ea75e30200133002efef5da6faa129265641a8905bd4e92d8559cef6e2e61758a78fe4e75a2b20201718ebbb18e71dfe110d329c79a1b57385432802e19718ea75e372afa77ceed9708da6a3c258b984361572622c2902a09276f28348b7a26a8bb9aa4d923ffb1c501cbc46683a329e6b11fa540572ef3ffca8c112508c63d98a8da6a3c299451ca30804401b21d412222811b8b8188daa7a3c9944eda74004445f5f55cb2fd5100493380000
2017-06-12 21:23:28.484897 UTC - data_reporter - INFO - Sending 1a008d11a002e1983942d52402001b3002efef5da6a3c236bd064b9ef961e87c244586100fea0a61a3a17cf5c6338de103fb538c38ac1f621d259834698da6a3c258b98435ff7257fe49fc8daa7a3c58c397d309306115637b036d42e4c37f25ddba380c1ba43b0b1e2391dfaf0586c5efbd697a7fe71aeaee7b91ed020613302e1669020613302e166902e1983942d5248da6a3c299451ca30004407583dc0200133042efef81fb19eacaaca20951a951bc1dc38da6a3c258b9809ee6ffe3a8f2fb5004264800ef85222a3de68b98cd5da6faa12926568330c8558303670240e5cfb855560240111efc8e17d446daf588006e0000
2017-06-12 21:23:29.191046 UTC - data_reporter - INFO - Sending 190012d21aca584791d86cdb81271fb96658e67cc4e7d509a969945fdd524cd37c86704c21bc93f0411c8aaae540fa8da6a3c299451ca30004407583dc5da6a3c236bd0602e1983942f5240200131ffc8e1720001718ebbb188da6a3c258b9809ed8ffdc8c106c2cd07288c114093599bad13e4e98ab7880c42cec74da683621b4bdcfc797d8304a1863a2c4622924031ecfa03d6987a1d68daa7a3c58c397d2d7304fc0e8b8b54a2abb8d5bf08241afe7cb81eb2f506097f471f567d05a75682e1290505c1d7b6faa8da6a3c299451ca30004407583dc20001839450d6e0200131ffc8e170cf42f3df4b27c2000131f2b12ee0000
2017-06-12 21:23:29.608072 UTC - data_reporter - INFO - Sending 1c01000a820b1c9e5ad6e8258da6a3c258b9809ec2ffd1dbe2a51b7b45e6ad7f164a0265c6088206ddff1eb323f326f9e7353374c44702e19718ea75e3a64ef7171b88153f772fe3a1361bf55f65459b53d2a90c9c7aff8f7063c7e48ff2a61116339c3ebbfc758da6a3c299451ca30004407583dc0dd6bb16d462d3193e4b4d67657877a28c081d1c1b20001718ecada934e6e22222f03104db279116efca0206131fd077910206131fd077916c30106dbbb7a4eb6f6c810ffaf59ae0eefeecde785da6a3c236bd06aabc7c8c7fda89240fac444bd9e43ca833e09eec9a0600131ffc8c170200131ffc8e17000000000000000000
2017-06-12 21:23:30.207738 UTC - data_reporter - INFO - Sending 1901043e09a071a52940270a6520f57b80ca1af7917ad5a4361171c009b63c85a08da6a3c258b98435957223465d3379dc1206bcec3acda796e17de846c99ca13ff553d06dc5da15ec3fa600e19718ba99f48da6a3c299451ca30004407583dcaf7b2cec0fa7d196de7419b1b7e78681455272299178f99dcaa37b74ae3f64ec13ed09399abed7c60ce6aea5c97095b0f918a60fdce51f19087fe15f7791b7b0742202526150caaefa4f68d878d1bc0164ec3f76a0b212a37ad685f61a566098f0d85da6faa12926560200131e037a1e0200131e037a1e20001839440d6e2cbf31abae749daa290869c33931dc09066f5a0cf10000
2017-06-12 21:23:30.912960 UTC - data_reporter - INFO - Sending 1b029601103e4d3607b959b459a1b57385432c4f6c0a375c3809ccf9e48ef813a68da6a3c258b9809eb2ffc9c9b27a707266cc5b457b56e0f47a3e67a802e19718ea75e38da6a3c299451ca30004407583dcb81ed05634e2ea2000131ed4e6e72000131ed4e6e702e19718ea75e310464732ca1ec070bef7c7c783135da6a3c236bd0602e1983942d524af32f711869d8bc1035f979863c08da6a3c220282571c39de0ed427f4d0516d93234298daa7a3c58c397d25b30217109880e98a8bac5864b98346ec791ff058da6a3c258b9809e62ffa176382920001718ecada98da6a3c299451ca30804401b21d4b23aba5d150e960000
2017-06-12 21:23:31.921897 UTC - data_reporter - INFO - Sending 1b00944e0002e19718ea75e34ba1a2f41c3b225daa7a3c719f3502e1983942d5247fc07244f9bd0877c924c26bbb7f0206131e2f83980206131e2f8398200445970eaeb084abce8715da8f2a7b5cf83448908da6a3c299451ca30804401b21d48da6a3c258b984353571f400866bb322ee2c02074802e19718ea75e3a52beec8de7ec7e7bed67eea4a07f1671dbbe316456eaa57d7a5404d450bde9ade7148adaa7a3c9944eda74004445f5f5502e617183248008da6a3c299451ca30804401b21d4b5835ad4aef2535da6a3c236bd068da6a3c258b984351f71e9cfac43531ff5b7d985d00206131dd06b8a3d1d9aabe426fa0000
2017-06-12 21:23:32.730540 UTC - data_reporter - INFO - Sending 1a0188550293e2ba19af068e847e81938fd264c0aa26bc9c0c0720001718ebbb18c1edc4fbdda402544c3559d128b702e1983942d5240876bbc6cf0e785da6faa1292656ad36a979d6fd2bfe9c0106bc83ebdba99f82510b6a8da6a3c299451ca30804401b21d40200131dfc920ca7b62ea69ae8bfa0ababab5b76a002e19718ea75e38da6a3c258b9809e0eff781bae430200131dfc920c181a76329cb7eb02e19718ea75e344c876846108d1a1f23d6fcf82c0f26c17ffcf6480e58516500d4008d6f93c5b4147bd08eb8b42c5e314afa7ce4aff6c69cb0344535a205a8da6a3c299451ca3080840537bd45da6a3c236bd060000
2017-06-12 21:23:33.639539 UTC - data_reporter - INFO - Sending 1a024a065052007d72739fc756ac618fde94bd60f4071c4ecfb35daa7a3c719f358da6a3c258b98434e371cb44bb71994536df7ad37e8140d0286cf45c28af209e115c851dde84695f8c93dfe5bc085ce65f8da6a3c299451ca3080840537bd4a26cab2b2cdc5dc39b03abc4fada47dbc4dc1fb7730200131c0366050200131c03660520001718ecada9d8bb80e4729ffe02e19718ea75e38da6a3c258b98434cb71bf6dff6ef2e101c42606adaad806766a31883614e758d1008e0200131c0366055da6a3c236bd068da6a3c299451da308084050711a1c62ce9b7578bc02e1b5970109d7a6815670ba6c930eda42efb47d650000
