2017-06-12 21:22:18.250572 UTC - MainThread - INFO - Logger Initialized
2017-06-12 21:22:42.335694 UTC - data_reporter - INFO - Sending 1900600337836776a3cf725b8dd8caed5d375aa8606c9175736b0f32c4923f0160802ca57b2fd558f4d600a606047760ebd95dae4f09a2edab84df9e4b86f0418d8960ce809f0affbc6da71f66adc0e4fd7f5433059718c4e5eb170ffe770b4683fc7c864f9832355e8f85f2c70ba35c4b33f975128be0a8c4588b58c109efa3a738a3ce93b553ad834727760d59a6713fdb524355f0063041d2d49cd07ba6fb775a3dc48568eb7a98dc6a5b294cda58cdb37eaa674da6fbbfee5956815e0d4de06b52323404d965baa3bc50c29e577cefec047652895b86e6c0d9d42a587f310e26119afcb55c0f9bc2028cedeb537ef735a50000
2017-06-12 21:22:44.348491 UTC - data_reporter - INFO - Sending 1e02128000248739c5e5bc6c1dd6726d8bcd670fcd58db6ad62b9b1f970769b6256dd91099b9a07e767face30ffd664c18e1b20f09e240193521bd06971e1a57022870903188ebf0ee5143bdcb22d1a87ca73bde02c47e4c414c6fd6ca1c7805fccfb63487820051e1fe5441e794a3413b51bca178a2be3cd0a08a9e09200b47256e0dada06453e73039a47370b05d7b7a1058b590b404ec42d3c238da3443ac92fd4b04309de84ea1b5e863d311441d2c3d8e8700badab3304c6cc82445124a5c5622be5ac4687bb9ad1f632f94aa5ee0da0fcea867e9fcb8b5fb87b58bc7462222b76bc7d9194fb755451644326fb9b4ed650000
2017-06-12 21:22:45.861498 UTC - data_reporter - INFO - Sending 1f05004000f93a397b0d8abd74aed5d76729c368466d8b3eb195124c55a7ac3bfd233c8286463a6cf7a355082d7ef5218a64d5a3e7d07bc02178e5513b191a51430770a913ba7f05669685cd1e07a62c40f50b9b9566dfb6c0fc76372c0caa0c99e38340b2c52185b897e1e1bd3533e4dc2ffa8d49d701c8309bc4841675c10f166a872856ec4e20ca1abf37d9e5efbe834920f52d61b48995121685595266630cd68ec8d7bd109c2956f138b7e78ffabe6673a7a894d343ba2fc91fc1f6d05aa0a82af269a1b51dc8adcd16c077eda1fac622507c4b9db4fc236e6b61376f08ce087cbe534e11019608062f0a66af84a8f9fc0000
2017-06-12 21:22:47.572298 UTC - data_reporter - INFO - Sending 1b01806052e01871cc62dfaaab113e6ee14ad57f568c17bc509d9a5e119f5f0c67cc85596ef3de18843a5f15081d4484798e87cb7dfd9937a99249f64b86d2946a582253030205989e08ab642af4e9d8a610db79fb118c6210915f822f28ab39d87f388fc791801531cda16f81e9251b88503bc7a0ac18cabf3a5d5dd4b32f10d30594a9c47060bac5fef76b4983b0ddbde77bbf5564024b60fba00e6e0f6ab516bcb555e1b7162e0c4bd53a78ec5027d45d9ec35268771b8aa7311359165362296846b691432009c6a8bda3c5b404f1e4aaa797761392a701a50be47be0234d76959035621191e058b136ad0f047aa5a1c1c90000
2017-06-12 21:23:25.007201 UTC - data_reporter - INFO - Sending 1a010b8811a7d601b22478b58a069e952c268e7cc08076bf6fad9ccc9c9ee4a6787150c9831016dca63b976af144a5671f240813566deaa89307477087740a6e26b1e48ec4590b8d7c136e51516948646540bc3805eda9a2dce55d087b8835d487b3ff2d430455cacdcba90120ece3b63442c2d13e9e3a235f3e910c2b67be90017991a9bb91b418b1f3aa03caf331ca62aba68b7ddac43aeb959b9e80a2738451f0ee01ee25ce4fcc0a90920a091d3b257bac748067c9785e09a9481db75cae8a80578db437ddd53e08b807e84097fa52b5a6f4b6224d68ea53e1181cbeadb2a806746a8d6e69a71db484dd7798c3300ccd720000
2017-06-12 21:23:26.418578 UTC - data_reporter - INFO - Sending 1f00110400f7308d2af77b05215dba9ff1d010299be7adb5c1a89e20451bdce1a7fe90f81a0dbb2f06c34cfdc13efa4aca2a3ecfbbec0ec4bcfaedef27b2f97a141c7d93c02d73f4867963ae1bd34d956fd878a8c1aee46d99025f8eb8227638116dec07a85d60161b9067372301440ffc04376a5f037f9494ce6ee580da2e0dd0c6c41159237412cee640514c46b1650a2eae6c761b0038974a896125667da73678187c466c59931c163f3e606a5bdab85cc1e79a37e0b947e33a6fce6a7b9825b4ba1b090543835c2f27e1cad5f9106fc7537ebbbef2ffcf117127f6dd042db1407e979f1e4845f0fb2a91b119619b0c22ea0000
2017-06-12 21:23:28.032374 UTC - data_reporter - INFO - Sending 1c0001a08181513b74bcb35dba572748abc170b74f2dd3c5b916efbf0e920ebd5dec27f0d06753b498437bcfc5dc136aa47f5acaf8cc533cf6f782014aab41f93e6ecdb8bb0bb1d35f4a356b00f0276c29d750bccc87dafe01b636ca5e339a69dd129d2a1783c6f59af977509f0dac58f3a95d5d1dfc144330a07b4ae3d81dd4ec3ff4addd612d3a6cea6bdb20c0d76614a94d24115659bc685ccc221ef501475d8f6b682cbac9ccf583887f5173a92aea135eed3d8c32e6aefd5a475d399d9e34fa324f621f541618ce82da99205e1ef9a00252187d58e570cae3becb396d285fcb2c47521caf7c1922e560000000000000000000
2017-06-12 21:23:29.543059 UTC - data_reporter - INFO - Sending 1a0010ca0b87978d1c94862be0a34bad50018fa7b49a60986e8ab6d25ebb3bb0c97ce99aed9efeb9a192a71a7663a24a4d522c0f1514e423709298f820574536dbbe5d9920d0d711c9476ec6372ea33473809b0fd0a611fee6a2f07f21a969ea2004ca1ac210e9172cb86ada2d08a5d728f14d4d72b145d38f64e2420e508ed70a26a260a0fdfcff1788ac7653f835bfc23438310dbea253a293d07dba295213a52b7d09c6b31ab5b8895a131f1c9914a9e62fccd3e6e99d3f8148789e1c421ddb69a781fcc24feeaf44fec2a8c04ee775dfe2a36664b302be215d44f2b5c55ecb7d8179c22ecd663f2ab5b11eacf6aef1a0380000
2017-06-12 21:23:30.954105 UTC - data_reporter - INFO - Sending 1e000000c1a91115dd70dca05b53a4aa7966de03c57a6da6d5f73cd450c71f50abd945ff4d53c1e8655e4e2e209787401ac24f3a8ab084faaab1f8dd0ee7f87e4b68ce95a7606d01211b202d26d30b5620f6d61c09b30409d665e7226518c7c56bfa9f4b66872c39571fce35f77d68b0127ac3ecc12343090814e4ee15c1f64f1f228c9aad9e6a70d327da0c0d57735287610bdcc721183f9ce3a1e6f71cfbf050a963708b06204d72281fb31af32a36b2d3a933f8722a89607cfc97ded9e972647506caac0d606693c2f9a3b41bba89448ebf0ddc15f992c951b0b6c5e5750a151aee9dd4ce91abb068aeac000000000000000000
2017-06-12 21:23:32.365824 UTC - data_reporter - INFO - Sending 1a02ca0019af1a5f1c38ae7454dc68eb766e4d2d224da28894b64b6a142cd7995586f1c0029e8192a0af72acd5c645859275d099e9ae0b56498d498b8bdf96e9633ef21935a485fd504bf9c55537c1a70bf8e51c89c6b0b56aea16d7dfd67da93a426a0cad3773b28a925060c910ed549cce2f5db94c5fdac6f77f52cfe31c73e0c6857c7cad0864911ed12c7f0086c51b85680cabbef7f1f8e33604b9962b66f0c7272c8b3285c7e9ec4e3fc4919e97ee8403b179c6017049737e1c1a839051519eaa58ccb8b9b9c33af174ec9b510ca0213a3ed76393f99f7bc037064dc502d365a7243ca316aef0590e16fc5bbc0c3972b60000
2017-06-12 21:23:33.977216 UTC - data_reporter - INFO - Sending 1e2400110096d05a606d6eabd60b908de7c75ad8db392543bba9fb6df015815eac7b81700633e0a7e0c77b1b04bc5d4b6656f094496f66d4c267390a2ba2b2fdce7db88fc3dffb110c53cffcca8b0441ff4a6863804c5cb9f1c4558295d014cfa70004c1e0cff706fe711b23699d900781acefef2939c437b10a297e45d5b7a1d5e3b8fd51545d14c70f08a68e90e254c7d2a449e8fa35f1c007c2812aa8d5dbb0f9283484972953b7e651e27a547bdcdf61010b62fa8486e0195ac0a7cb141dee8599a15284869ab4856b348a783ce1dec4bdbfa2908c0e135aac37c34a66a413d88e4d3ea6d8f9d2454081bfca911870a8b90000
2017-06-12 21:23:35.389239 UTC - data_reporter - INFO - Sending 1b01850118ee9bdbbcb53b79797bca5279a72d52e06b92b5fa0a8653c1e4b4780775bb6a06241f13ae21269ec364059e227d4fcc50c5ddfbeb53f79f271babded93f75b83713a15e3059daaaf6c0991960031e387f5acc6d6ec432658c289f84d0aa155e9b3f719c9840dc216a6ee9fbf886f6c3a400b5a29a9fe2bdce55c9af6f6266e80744f94dace0a312d46540b3607c3fc748e7c2621b1eaa9ebbb7e0a5e4dd6fd4bf4de7418f55df50ae64639fc7c50e2e6c2b66dd4ce1536b91245ceec0f4e8aca6c2e21c8c86a966aed157287d2e7727782bd1ac6b027289556034641e1c1a972d07dbeb0a086048eae84ea9cb513c0000
2017-06-12 21:23:37.400887 UTC - data_reporter - INFO - Sending 1e0028100207cb47a14880f3a21914ccafbf93c14c0499588ea2159b57c1092b07db888800c55da208035e222340d5f5895635e42b7e57ef76f34d39c8125ad1e71f70c90ae27a1a3dc7aa31d6f696512491229f53a8dfbd73f641a4b5094648875514eb8a53763a71b7334119edc740b280912768c448634857d6f809745838b163cc1bbe8521e4038c264ad2a61d7eaa16fe31612000a2a7d0fca169a710f23ff9a196bdd406ab49ffc0bac7a0117aaf0fe3bc49b6c521d7e0c7daab3f909a4aaf1a5f7872d93436780f3f6de0ccba2a60b481474d14e4c4399a9fd58b926bfaba737f3f02bc2f2c07316d2d7380735b08c60000
2017-06-12 21:23:39.616180 UTC - data_reporter - INFO - Sending 1f00002220d50602ec63f00ecdd8f177287680ec7df0083a14681f335692619b0cef8ba14c6ebadaad95b98ecc12a62a1c43bb7b921dce6dd1e48c9d1228bdc101fac9e96295c3d8796da4a14c9f8c42749fb79290e1d55cb87aa79b972c61977648377a5dbb5150a93d0eed8004a69f5133d8cfa7e0e6abb8cb8a30d15b97d29af9343d952ff3f70dd7708b415ff0b81eb7b2f5748ec23d95ed1638d58a3443b057e47530089764520b77b309dff0128b93713a92fddbdd5c331ee597565fcc501e4a5eafa4ee9f816f90f355473788b93908fc6a168e7c1e31540d1bd7cbcd647308fa8aece7cd5ed9809463914a1fcfa0060000
2017-06-12 21:23:41.027065 UTC - data_reporter - INFO - Sending 1c0806001635ef462ad911ae82f8129d0ee0dcfb78b10e27ed0fa76402632b61a709fdab3dac00edb8c4edee81ab39aed2f38d9fbf464178b2ddcc01c555d118a767f61aedb9bdde73308e2abb196809ec6e4c4a672c4df394126dd93543bce4cd52aa6c084409ea177e1230d82de642c61bcb8864c48b6b5cdc62ee7932ae06af5ea30f7daa43ae6b09fd7f84d581d0c681244fd1a1eaa10d0048b746316aa77c9214342449b65a8e7fcf17dd4d7e2365534c1dc395f05308260268f860a7af3f0560678b5e2d10c0b30ef8b3936f9360358a899e5f76cf10e688bf418928261a44cd0696ae821849edc4bf731a779fff34420000
2017-06-12 21:23:42.337718 UTC - data_reporter - INFO - Sending 1a0200cad0655aa7873e4f450c44240fbde771c029d06f66f1253cf9a1b203ecd4877e76613cefa69fd546480e78fe6efb06bb2f9198ad3756b1caed0535f8465380cb14a70601978c3463437c12835d87a13d3d98ee013623acaaef5f3e2038f62dfd9784374f920b83fe31ca57a850e160c24252266261de943ab20264c157c157e4c494cc4306507da597fc539502b9789d6129b18e55adbe0134a9ae1b9c8120bc1ff30ec34f0b4042b21c9e1ab9b6dd3be7300486060cd302091b683002d4007e503a1af03231c252aeb882ac150f01a57508343f09febb9d75758f9b52d3b2d70e41ab678b7bbb4066d5d72e9ad154ed0000
2017-06-12 21:23:43.648625 UTC - data_reporter - INFO - Sending 1b018500e00a1dcc12310d7e93a96bd0e7546bb04336ccd0545ace2d77a13a573b2c85d53c76cbd2a0a36b6a856dc669c0ce90b5ce9fa5a1cf78346d508b590970e9022daaff0e80848c26f929e17ec593a99190c54d9310a4eb51daf836702d3fd7eec3f9eeecc6429f9f0ee53c39aa22d3ac1bc9906942c6b2815e104a4a5545f4326809621fd9466aae4280f4a1f44c56e499940aadb89ef8dcb8c22b4b81e9cea50e68643167f3738c77071f685db2670e7c6d9baee94db084675027e12629eebcc6385a200bd5a500ca573add1a31698ddfbaa023847e49fb79e4147683400f736faf019dd24a2e2608d15f50004640020000
2017-06-12 21:23:45.360091 UTC - data_reporter - INFO - Sending 1b00608015a1561b004cd731c27b9b5c1db46bcaa03802fdf4b3a0d78a0f6367550b4b127ed527ec0190df836d547784ca90e972da9d355dd898248dc6d655e275cf6e7bb4925adc2c1b4dc2097ecf1097b073b05282d526267ad4d8be0cfb97657d9c1cf397d99aee7c6a4db7fd4148a1ac3bda126ef6d3511a0abddabd382a5a30b9a8c6460f6e2ae07df8b1d1b3a72bef40172015f8b82e34a8365490de3cfe960738d8bf1692d9ceea579a23d878aeae1ac6841525261a9b452fd7c3ef952655a0d8a7e6011b7eb98815e1702abfdb4c0ce8dcf15e4a0e9e522b84c0d5c7fb9406270c2f286e855d6137000000000000000000
2017-06-12 21:23:47.073690 UTC - data_reporter - INFO - Sending 1c08181201805ef2481a453be8c9b234271a5705ff48f87c1f83e2355291b073c9115f28c4c068541c406a9ca58525521daf25182ff0096cb9b2394155f9a95ec3245089d50d34c6942a848721ab6cc761a10712e1e937086547cf13bdb8f7687defd63d44d3c4adfc62bf466598f326963fd357d2f40ada3aae979f2d9605158e09a9d2ef7f44b1d3a31f6d4dd17e040f2f94eed215f2246bd5aaf137ba8385a40949fcac066a5a3db7dea497a33e5e5d8d15d04a19e40224df9b6ffe03bbb2d7fc7f0a2d9e4ae161d53d5ef5ba8876408a1f465a05c51aa4bd380b65731a4340f8f76d64ab25ca85a5db1a6b3149d22a53fc0000
2017-06-12 21:23:48.285531 UTC - data_reporter - INFO - Sending 1c040085c0dec12a9889b1bc794202d0a79356bb9face83ac73316c91ded552103fba4d06a7629f3d0cd083eea4ee882610f5d25a530198a6be7ff5cd7839e27e5c26f62851136b3dd3473818fc3b34d6befb860707cc8511f4a8b6088418135af518652a17026ad3109812c135b6e906b0f2e2411c40773121177469fde0d5479fe8b477674472c42dbac77ae4b06952d68151b61ae1ff61c2e78e0fcc0b46cab5f8a83b500b9d6c283a5250cfa611594c3101bf4b39a34771b9c932b43ffc599954aad06658a19bd6764f5e5e6d5df2742520ee1fc1ff6be5ded39e950819db0083fd1c76affa091846a874a3eb2f907ef280000
2017-06-12 21:24:25.684653 UTC - data_reporter - INFO - Sending 1b00043043873df64d4d053de0c72397f0e839add71bb23523bff890f263c2da2ab6040efb21a22293635dd075a222dacb1bf9bd0dc527a3b8245adb8e80e1648b3c9731f9da7f286b64780bba43ddf84c8f6aca798476f056b773651f3c0513c7302bca4174a03434d398275550a82e5b9138973dde2d0e653001ddac542a27975ddad8149a30195610014643d8d843542270697e09f3fdd898d7229026c66090edceefe2e686965990e0b3b98416c5930b88e56f9479b92f9d132ad433f270575e1512a26cba36ddfae8a85427f5474de1dbbdc0fb39134bb68b7101089835ef43e7fcc752a95d1f5144c3000000000000000000
2017-06-12 21:24:26.593366 UTC - data_reporter - INFO - Sending 18001f108ba1d4b47c802a26b85f980bbb4362a5c04a7d8db97a6e750bbf472772b4a1846b3fa6e9a0ffe6779786cc5093b69f06275e1ce06eb74c0fc5990e0fbd032cff6fadd66db0bad3a389aee9a362c5e07b8b36e1e6f13957711bcc0b0f2a2b3739f7ad1b702c1ad1884626e1e74cecbac6f6827ba27be64b518611d750dbe80f64d1a610c41fee47c6ef5622b0bb08a6aafaf99edaac7f5d6e7b310ff73141e43f3a58861fd7777ab42dbc018f266d8ab6a15221d568cc6779118b852c433a8302efc1ee190adb5802b537a93aa4a84092216790f0782ca41c2f626e3660b1123231eccd32cdda707470333df6850b090000
2017-06-12 21:24:28.105635 UTC - data_reporter - INFO - Sending 1e021000027aa5ad2e87b7bba496f27df81704a650de28f5e8e4cc8d83e6b56b341122efa89afb96f3994bd8883180650b3569910ebae5ddd102cea01c35881274410dfcbe3ca9f01d79754916290524a18503bb7a3cd6cf8512d3ae75698d9043c32826805004c9c0c822fb9969b8a94a720c84e319f2a8a664c2a0c79fd393cb3ac4d3643a644aa76f75fd30a01c20d2f0be08d96da53fae1b157627a84ba2f46c7fa84c1d755d0d02e0a55d0de552e01f70ebd64069dcf0e61a17d68539c29741a4c4904d7a64165d7b6673adf258b861323453866cea8b6b301fc67ad2d476a0eee570eec98a1d929974000000000000000000
2017-06-12 21:24:29.716383 UTC - data_reporter - INFO - Sending 1f11000001850382e6155df99e07445c20976101e7f9bafaeb5fda3f7879197cedf73b3aab6f511af9c0941e54819f0559683d423f752ebec4ed0c5033d00e243483a0da098c0eef3896763c2f8ca10a8fd4fd1641a7b55028508c26aaa91a5cd9ee887631283174eea450053d0000bcafa3a7a614ed77e2a12766163222aad2d7ef80dd987a1eafe329579492305a4f18970ac9467625f5f036bb067026290166b6faa0999d0546e9cd436d40c2022d643c12afa0f8dcf685230ca0b32d09ef95a17c78d0e807e7367add6305ef96632618ba85987fb5ab491badacaa0904e8b10b8662699d29fd9c04a084e59caeb4a3d5670000
2017-06-12 21:24:31.628848 UTC - data_reporter - INFO - Sending 1c0900180cd3a0f8f731773e10073969f147a3873ba31c71a3af55790f320b3f9dabc18c0817060aed69e96d53e63425dcf5b8672576950e69f318b9d3156c98f7b772ea20511115891c18353c17d412ba2723fdbc8d1297dace27fab25a37a0814016c46e86028ea5343c1ec07f87a6e966af06ad390e1c2a63d7a0241710ef140ecb7325c563ae9d3737d64085bd77389889376478ceb2cdf9da2528948ad77ceda17e157e2f0609f621ebbae1cbe473e42c721e1b0d93aa14e5d87fb6fc9cd0e14e2add10e1c630832bc18d5c197191c6b5fa8f6b899fc4b47230b32b7cc53ef81490cbafaabcc24895fbb86ac3f0aac54f0000
2017-06-12 21:24:32.640768 UTC - data_reporter - INFO - Sending 1e08400048d8b02b12f8f012f9dff81ee1bff64499a611769311a6bd9622b5b003b24e303188c305fb507cb6874f839b22f900aca91bacbccf4f51ffc213fa3b06a7b6b2e4e4a62d4c871d1e3a648d3e0c5fd9840c13af0b097cdaf00bff164cb9464ae34412b3caf7838ce7d7c3d7ae05d8f402114bb9e48893c4b92076de8dbe9087f81a5d695f7c849e163bdd5a60ebdaff4ac5b9d2bfca5a05954c2c4b1b076b3177efc1b977e8c0c6a452a455cb0a51b09b78cefa87286083b4c13c0812d277661ff55701f802c1cbae042c746cdcc7da2da67c61acb3e41b8b84c038a7fa3b8fa406084358f09e7925ff97c43e9abace0000
2017-06-12 21:24:33.649825 UTC - data_reporter - INFO - Sending 1d00082201ab734093670af17ffd416b8395023873bf7e126bf29d7b67662691ff3fc8c256b19e53c254a2b9a48a23747f75fe53b14b9f3b5e5d17194029cfbca9cdc54d0e4cbc893c035983b9a4a93f833d4be6ae47477c8f2e21025bd448799e0724d08f9ee2cc240ce8756403a54ebc2d0f0aca695862e240018d059e754d555e05cfb2738a3b4c529bb5767d5004f3499cfa068036aa4537a8eed8e42f84db052719be3506075e7c2add287ffad3a5a9fb8e39d5f72ea27293908ea32559ef0c0b5778bc7d4157d6906c50f8caedda846dda7e4185d42b9b1c136994569758d748389292bc4343f01c23000000000000000000
2017-06-12 21:24:35.261222 UTC - data_reporter - INFO - Sending 1a00994211a7c4e85adcc7114430e0890e37fcdfb74c7d3bd5f0bf16936094d9f768de4b23939732831277e933dca3462eb640ce3d9229eea2e8798486d684e5c465e3d8ca4462173e8254c5cfc3e15130a4a56ee7c6e5892be68c652386feae623769242742a2bed07f8bea8cb428c45f4dfd230fb2b1b4d3f3d557814ec9b439bef25a8874a7b8430316e922a11f4529a6adabfe9e6c50901344373241be045267c90cf6611c40c3f90240d186a85bceb3220ee92d3662054c7da1864d8d665aa07feca5a47c8b1adbe180a6a58265b109fc27a9098a82746ecefb0c3758910a0c653b0f00c1c7bf929b2161251c9f9f56a30000
2017-06-12 21:24:37.073023 UTC - data_reporter - INFO - Sending 1901519092c1bb2740b0d3c0a0a5f701da7878ebcfe7af17211a3fb8dd544efa61b19a601792c5a3a9e276ebdd56697a9d0957cd81b9c859fb53215bb3901858f24a1025ae8a5154f3380a2512e4f3cd9145259516d76ca60ec0a7421e5e538e3dba4becdf1111e8a59dd1fe3dbca09d8f76dffe58d51f4a00e21e65f6ce97ad0b089c3858900f145d7eaab58d63515280ff5b104da8b76baee4498ddcc18502dcad83f4a9320c4ac6781c31551661d98d1316a3550d2a82f2df7ba8beeee8deb751a9d17f70a53181b98d87756666a9857d4cfbdca32e03e24798bb90ac49e558e7d03a8183dda7e629d9819a195125247c350000
